dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy,predict
defect4j,chart,org/jfree/chart/plot/MultiplePiePlot,12,145,"        this.dataset = dataset;
",4,0,0,0,0,0,0,0,0,5,23,4,0.33333,1,1
defect4j,chart,org/jfree/chart/plot/PiePlot,15,2053,"        state.setLatestAngle(plot.getStartAngle());
",0,0,0,2,4,0,8,0,0,8,43,5,0.00000,1,1
defect4j,chart,org/jfree/data/category/DefaultIntervalCategoryDataset,16,338,"        if (categoryKeys.length != this.startData[0].length) {
",8,1,0,2,5,0,0,0,0,9,54,4,0.14286,1,1
defect4j,chart,org/jfree/chart/plot/PiePlot3D,15,250,"        double gapHorizontal = plotArea.getWidth() * (gapPercent 
",4,1,0,1,3,0,4,0,0,9,56,5,1.00000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlot3D,15,252,"        double gapVertical = plotArea.getHeight() * gapPercent * 2.0;
",4,1,0,1,2,0,4,0,0,9,61,5,1.00000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlot3D,15,266,"        double linkX = plotArea.getX() + gapHorizontal / 2;
",4,2,0,1,2,0,4,0,0,10,51,5,1.00000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlot3D,15,267,"        double linkY = plotArea.getY() + gapVertical / 2;
",4,2,0,1,2,0,4,0,0,10,49,5,1.00000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlot3D,15,268,"        double linkW = plotArea.getWidth() - gapHorizontal;
",4,1,0,1,2,0,4,0,0,9,51,5,1.00000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlot3D,15,269,"        double linkH = plotArea.getHeight() - gapVertical;
",4,1,0,1,2,0,4,0,0,9,50,5,1.00000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlot3D,15,272,"        if (isCircular()) { // is circular?
",0,0,0,2,5,0,2,0,0,2,35,5,1.00000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlot3D,15,280,"        PiePlotState state = initialise(g2, plotArea, this, null, info);
",2,0,0,1,2,0,8,2,0,13,64,4,1.00000,0,1
defect4j,chart,org/jfree/chart/plot/Plot,15,931,"        fillBackground(g2, area);
",0,0,0,1,2,0,6,0,0,6,25,5,0.50000,0,1
defect4j,chart,org/jfree/chart/plot/Plot,15,932,"        drawBackgroundImage(g2, area);
",0,0,0,1,2,0,6,0,0,6,30,5,0.50000,0,1
defect4j,chart,org/jfree/chart/plot/Plot,15,933,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.50000,0,1
defect4j,chart,org/jfree/chart/plot/Plot,15,946,"        fillBackground(g2, area, PlotOrientation.VERTICAL);
",4,0,0,1,2,0,6,0,0,10,51,5,0.50000,0,1
defect4j,chart,org/jfree/chart/plot/Plot,15,947,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.50000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlot,15,706,"        return this.circular;
",2,0,0,0,0,1,0,0,0,2,21,5,0.50000,0,0
defect4j,chart,org/jfree/chart/plot/PiePlot,15,2049,"        PiePlotState state = new PiePlotState(info);
",4,0,0,1,2,0,0,4,0,8,44,4,0.50000,0,0
defect4j,chart,org/jfree/chart/plot/PiePlot,15,2050,"        state.setPassesRequired(2);
",0,0,0,1,2,0,4,0,0,4,27,5,0.50000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlot,15,2051,"            state.setTotal(DatasetUtilities.calculatePieDatasetTotal(
",0,0,0,0,2,0,8,0,0,8,57,5,0.50000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlotState,15,89,"        super(info);
",2,0,0,1,2,0,0,0,0,2,12,4,0.50000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlotState,15,90,"        this.passesRequired = 1;
",2,0,0,0,0,0,0,0,0,3,24,4,0.50000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlotState,15,91,"        this.total = 0.0;
",2,0,0,0,0,0,0,0,0,3,17,4,0.50000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlotState,15,92,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.50000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlotState,15,109,"        this.passesRequired = passes;   
",4,0,0,0,0,0,0,0,0,5,29,4,0.50000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlotState,15,110,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.50000,0,1
defect4j,chart,org/jfree/chart/plot/PiePlot,15,2611,"        LegendItemCollection result = new LegendItemCollection();
",2,0,0,1,2,0,0,4,0,6,57,4,0.33333,0,0
defect4j,chart,org/jfree/chart/plot/PiePlot,15,2612,"        if (this.dataset == null) {
",2,1,0,1,3,0,0,0,0,3,27,4,0.33333,0,1
defect4j,chart,org/jfree/chart/ChartFactory,15,694,"        PiePlot3D plot = new PiePlot3D(dataset);
",4,0,0,1,2,0,0,4,0,8,40,4,0.33333,0,0
defect4j,chart,org/jfree/chart/ChartFactory,15,695,"        plot.setInsets(new RectangleInsets(0.0, 5.0, 5.0, 5.0));
",0,0,0,2,4,0,4,2,0,6,56,5,0.33333,0,1
defect4j,chart,org/jfree/chart/ChartFactory,15,696,"        if (tooltips) {
",2,0,0,1,3,0,0,0,0,2,15,4,0.33333,0,1
defect4j,chart,org/jfree/chart/ChartFactory,15,699,"        if (urls) {
",2,0,0,1,3,0,0,0,0,2,11,4,0.33333,0,1
defect4j,chart,org/jfree/chart/ChartFactory,15,702,"        return new JFreeChart(title, JFreeChart.DEFAULT_TITLE_FONT, plot, 
",8,0,0,0,1,1,0,2,0,10,65,5,0.33333,0,1
